TimeStamp,Frequency,feeling_positive,feeling_negative,Class
258,9,8,1,Reader_2_1.csv
258,0,0,0,Reader_2_10.csv
258,0,0,0,Reader_2_11.csv
258,4,3,1,Reader_2_12.csv
258,0,0,0,Reader_2_2.csv
258,9,6,3,Reader_2_3.csv
258,0,0,0,Reader_2_4.csv
258,0,0,0,Reader_2_5.csv
258,0,0,0,Reader_2_6.csv
258,0,0,0,Reader_2_7.csv
258,0,0,0,Reader_2_8.csv
258,1,1,0,Reader_2_9.csv
258,24,20,4,reader_3_1.csv
258,11,10,1,Reader_3_2.csv
258,14,10,4,Reader_3_3.csv
258,14,10,4,Reader_3_4.csv
258,9,9,0,Reader_3_5.csv
258,7,6,1,Reader_3_6.csv
258,1,1,0,Reader_3_7.csv
259,7,4,3,Reader_1_1.csv
259,0,0,0,Reader_1_10.csv
259,5,5,0,Reader_1_11.csv
259,3,1,2,Reader_1_12.csv
259,3,3,0,Reader_1_2.csv
259,2,1,1,Reader_1_3.csv
259,0,0,0,Reader_1_4.csv
259,1,1,0,Reader_1_5.csv
259,1,1,0,Reader_1_6.csv
259,0,0,0,Reader_1_7.csv
259,1,1,0,Reader_1_8.csv
259,0,0,0,Reader_1_9.csv
259,7,6,1,Reader_2_1.csv
259,0,0,0,Reader_2_10.csv
259,0,0,0,Reader_2_11.csv
259,3,3,0,Reader_2_12.csv
259,0,0,0,Reader_2_2.csv
259,9,6,3,Reader_2_3.csv
259,0,0,0,Reader_2_4.csv
259,0,0,0,Reader_2_5.csv
259,2,2,0,Reader_2_6.csv
259,0,0,0,Reader_2_7.csv
259,0,0,0,Reader_2_8.csv
259,1,1,0,Reader_2_9.csv
259,19,16,3,reader_3_1.csv
259,11,11,0,Reader_3_2.csv
259,13,8,5,Reader_3_3.csv
259,13,8,5,Reader_3_4.csv
259,11,11,0,Reader_3_5.csv
259,7,4,3,Reader_3_6.csv
259,2,2,0,Reader_3_7.csv
260,8,4,4,Reader_1_1.csv
260,0,0,0,Reader_1_10.csv
260,6,6,0,Reader_1_11.csv
260,3,1,2,Reader_1_12.csv
260,3,3,0,Reader_1_2.csv
260,2,1,1,Reader_1_3.csv
260,1,1,0,Reader_1_4.csv
260,1,1,0,Reader_1_5.csv
260,2,2,0,Reader_1_6.csv
260,0,0,0,Reader_1_7.csv
260,1,1,0,Reader_1_8.csv
260,1,0,1,Reader_1_9.csv
260,7,6,1,Reader_2_1.csv
260,0,0,0,Reader_2_10.csv
260,0,0,0,Reader_2_11.csv
260,3,3,0,Reader_2_12.csv
260,0,0,0,Reader_2_2.csv
260,9,6,3,Reader_2_3.csv
260,0,0,0,Reader_2_4.csv
260,0,0,0,Reader_2_5.csv
260,2,2,0,Reader_2_6.csv
260,0,0,0,Reader_2_7.csv
260,0,0,0,Reader_2_8.csv
260,1,1,0,Reader_2_9.csv
260,20,17,3,reader_3_1.csv
260,13,13,0,Reader_3_2.csv
260,13,8,5,Reader_3_3.csv
260,13,8,5,Reader_3_4.csv
260,9,9,0,Reader_3_5.csv
260,7,4,3,Reader_3_6.csv
260,2,2,0,Reader_3_7.csv
261,9,5,4,Reader_1_1.csv
261,0,0,0,Reader_1_10.csv
261,6,6,0,Reader_1_11.csv
261,3,2,1,Reader_1_12.csv
261,3,3,0,Reader_1_2.csv
261,3,1,2,Reader_1_3.csv
261,1,1,0,Reader_1_4.csv
261,1,1,0,Reader_1_5.csv
261,2,2,0,Reader_1_6.csv
261,0,0,0,Reader_1_7.csv
261,0,0,0,Reader_1_8.csv
261,1,0,1,Reader_1_9.csv
261,6,5,1,Reader_2_1.csv
261,0,0,0,Reader_2_10.csv
261,0,0,0,Reader_2_11.csv
261,3,3,0,Reader_2_12.csv
261,0,0,0,Reader_2_2.csv
261,10,7,3,Reader_2_3.csv
261,0,0,0,Reader_2_4.csv
261,0,0,0,Reader_2_5.csv
261,2,2,0,Reader_2_6.csv
261,0,0,0,Reader_2_7.csv
261,0,0,0,Reader_2_8.csv
261,1,1,0,Reader_2_9.csv
261,27,24,3,reader_3_1.csv
261,14,13,1,Reader_3_2.csv
261,14,8,6,Reader_3_3.csv
261,14,8,6,Reader_3_4.csv
261,7,7,0,Reader_3_5.csv
261,10,7,3,Reader_3_6.csv
261,2,2,0,Reader_3_7.csv
262,13,7,6,Reader_1_1.csv
262,0,0,0,Reader_1_10.csv
262,5,5,0,Reader_1_11.csv
262,3,2,1,Reader_1_12.csv
262,2,2,0,Reader_1_2.csv
262,3,1,2,Reader_1_3.csv
262,1,1,0,Reader_1_4.csv
262,2,2,0,Reader_1_5.csv
262,3,3,0,Reader_1_6.csv
262,0,0,0,Reader_1_7.csv
262,0,0,0,Reader_1_8.csv
262,1,0,1,Reader_1_9.csv
262,6,5,1,Reader_2_1.csv
262,0,0,0,Reader_2_10.csv
262,0,0,0,Reader_2_11.csv
262,3,3,0,Reader_2_12.csv
262,0,0,0,Reader_2_2.csv
262,11,8,3,Reader_2_3.csv
262,0,0,0,Reader_2_4.csv
262,0,0,0,Reader_2_5.csv
262,2,2,0,Reader_2_6.csv
262,0,0,0,Reader_2_7.csv
262,0,0,0,Reader_2_8.csv
262,0,0,0,Reader_2_9.csv
262,25,22,3,reader_3_1.csv
262,14,13,1,Reader_3_2.csv
262,14,9,5,Reader_3_3.csv
262,14,9,5,Reader_3_4.csv
262,6,6,0,Reader_3_5.csv
262,11,8,3,Reader_3_6.csv
262,3,3,0,Reader_3_7.csv
263,15,7,8,Reader_1_1.csv
263,0,0,0,Reader_1_10.csv
263,5,5,0,Reader_1_11.csv
263,3,1,2,Reader_1_12.csv
263,2,2,0,Reader_1_2.csv
263,3,1,2,Reader_1_3.csv
263,1,1,0,Reader_1_4.csv
263,2,2,0,Reader_1_5.csv
263,2,2,0,Reader_1_6.csv
263,0,0,0,Reader_1_7.csv
263,0,0,0,Reader_1_8.csv
263,1,0,1,Reader_1_9.csv
263,7,6,1,Reader_2_1.csv
263,0,0,0,Reader_2_10.csv
263,0,0,0,Reader_2_11.csv
263,2,2,0,Reader_2_12.csv
263,0,0,0,Reader_2_2.csv
263,11,8,3,Reader_2_3.csv
263,0,0,0,Reader_2_4.csv
263,0,0,0,Reader_2_5.csv
263,3,3,0,Reader_2_6.csv
263,0,0,0,Reader_2_7.csv
263,0,0,0,Reader_2_8.csv
263,0,0,0,Reader_2_9.csv
263,20,18,2,reader_3_1.csv
263,14,13,1,Reader_3_2.csv
263,14,8,6,Reader_3_3.csv
263,14,8,6,Reader_3_4.csv
263,6,6,0,Reader_3_5.csv
263,13,10,3,Reader_3_6.csv
263,3,3,0,Reader_3_7.csv
264,21,9,12,Reader_1_1.csv
264,0,0,0,Reader_1_10.csv
264,5,5,0,Reader_1_11.csv
264,3,2,1,Reader_1_12.csv
264,4,3,1,Reader_1_2.csv
264,3,1,2,Reader_1_3.csv
264,1,1,0,Reader_1_4.csv
264,1,1,0,Reader_1_5.csv
264,2,2,0,Reader_1_6.csv
264,1,1,0,Reader_1_7.csv
264,0,0,0,Reader_1_8.csv
264,1,0,1,Reader_1_9.csv
264,7,6,1,Reader_2_1.csv
264,1,1,0,Reader_2_10.csv
264,0,0,0,Reader_2_11.csv
264,1,1,0,Reader_2_12.csv
264,0,0,0,Reader_2_2.csv
264,10,7,3,Reader_2_3.csv
264,1,1,0,Reader_2_4.csv
264,0,0,0,Reader_2_5.csv
264,3,3,0,Reader_2_6.csv
264,0,0,0,Reader_2_7.csv
264,0,0,0,Reader_2_8.csv
264,0,0,0,Reader_2_9.csv
264,22,19,3,reader_3_1.csv
264,17,16,1,Reader_3_2.csv
264,14,9,5,Reader_3_3.csv
264,14,9,5,Reader_3_4.csv
264,8,8,0,Reader_3_5.csv
264,14,10,4,Reader_3_6.csv
264,3,3,0,Reader_3_7.csv
265,22,9,13,Reader_1_1.csv
265,0,0,0,Reader_1_10.csv
265,5,5,0,Reader_1_11.csv
265,3,2,1,Reader_1_12.csv
265,3,2,1,Reader_1_2.csv
265,1,0,1,Reader_1_3.csv
265,1,1,0,Reader_1_4.csv
265,2,2,0,Reader_1_5.csv
265,2,2,0,Reader_1_6.csv
265,1,1,0,Reader_1_7.csv
265,0,0,0,Reader_1_8.csv
265,3,1,2,Reader_1_9.csv
265,4,3,1,Reader_2_1.csv
265,1,1,0,Reader_2_10.csv
265,0,0,0,Reader_2_11.csv
265,0,0,0,Reader_2_12.csv
265,0,0,0,Reader_2_2.csv
265,10,7,3,Reader_2_3.csv
265,1,1,0,Reader_2_4.csv
265,0,0,0,Reader_2_5.csv
265,3,3,0,Reader_2_6.csv
265,0,0,0,Reader_2_7.csv
265,0,0,0,Reader_2_8.csv
265,0,0,0,Reader_2_9.csv
265,22,19,3,reader_3_1.csv
265,21,20,1,Reader_3_2.csv
265,12,6,6,Reader_3_3.csv
265,12,6,6,Reader_3_4.csv
265,8,8,0,Reader_3_5.csv
265,14,10,4,Reader_3_6.csv
265,3,3,0,Reader_3_7.csv
266,23,8,15,Reader_1_1.csv
266,0,0,0,Reader_1_10.csv
266,5,5,0,Reader_1_11.csv
266,3,2,1,Reader_1_12.csv
266,3,2,1,Reader_1_2.csv
266,1,0,1,Reader_1_3.csv
266,1,1,0,Reader_1_4.csv
266,3,3,0,Reader_1_5.csv
266,3,3,0,Reader_1_6.csv
266,1,1,0,Reader_1_7.csv
266,1,0,1,Reader_1_8.csv
266,3,1,2,Reader_1_9.csv
266,4,4,0,Reader_2_1.csv
266,1,1,0,Reader_2_10.csv
266,0,0,0,Reader_2_11.csv
266,0,0,0,Reader_2_12.csv
266,0,0,0,Reader_2_2.csv
266,5,4,1,Reader_2_3.csv
266,1,1,0,Reader_2_4.csv
266,0,0,0,Reader_2_5.csv
266,3,3,0,Reader_2_6.csv
266,0,0,0,Reader_2_7.csv
266,0,0,0,Reader_2_8.csv
266,0,0,0,Reader_2_9.csv
266,24,21,3,reader_3_1.csv
266,21,20,1,Reader_3_2.csv
266,9,5,4,Reader_3_3.csv
266,9,5,4,Reader_3_4.csv
266,7,7,0,Reader_3_5.csv
266,16,12,4,Reader_3_6.csv
266,2,2,0,Reader_3_7.csv
267,26,8,18,Reader_1_1.csv
267,0,0,0,Reader_1_10.csv
267,3,3,0,Reader_1_11.csv
267,3,2,1,Reader_1_12.csv
267,3,2,1,Reader_1_2.csv
267,2,0,2,Reader_1_3.csv
267,1,1,0,Reader_1_4.csv
267,3,3,0,Reader_1_5.csv
267,3,3,0,Reader_1_6.csv
267,2,1,1,Reader_1_7.csv
267,1,0,1,Reader_1_8.csv
267,3,1,2,Reader_1_9.csv
267,3,3,0,Reader_2_1.csv
267,1,1,0,Reader_2_10.csv
267,0,0,0,Reader_2_11.csv
267,0,0,0,Reader_2_12.csv
267,0,0,0,Reader_2_2.csv
267,4,4,0,Reader_2_3.csv
267,1,1,0,Reader_2_4.csv
267,0,0,0,Reader_2_5.csv
267,1,1,0,Reader_2_6.csv
267,0,0,0,Reader_2_7.csv
267,1,1,0,Reader_2_8.csv
267,0,0,0,Reader_2_9.csv
267,29,25,4,reader_3_1.csv
267,19,18,1,Reader_3_2.csv
267,9,6,3,Reader_3_3.csv
267,9,6,3,Reader_3_4.csv
267,5,5,0,Reader_3_5.csv
267,14,12,2,Reader_3_6.csv
267,1,1,0,Reader_3_7.csv
268,26,9,17,Reader_1_1.csv
268,0,0,0,Reader_1_10.csv
268,2,2,0,Reader_1_11.csv
268,4,3,1,Reader_1_12.csv
268,3,2,1,Reader_1_2.csv
268,3,0,3,Reader_1_3.csv
268,0,0,0,Reader_1_4.csv
268,3,3,0,Reader_1_5.csv
268,2,2,0,Reader_1_6.csv
268,3,2,1,Reader_1_7.csv
268,1,0,1,Reader_1_8.csv
268,2,1,1,Reader_1_9.csv
268,4,4,0,Reader_2_1.csv
268,1,1,0,Reader_2_10.csv
268,0,0,0,Reader_2_11.csv
268,0,0,0,Reader_2_12.csv
268,0,0,0,Reader_2_2.csv
268,7,6,1,Reader_2_3.csv
268,1,1,0,Reader_2_4.csv
268,0,0,0,Reader_2_5.csv
268,1,1,0,Reader_2_6.csv
268,0,0,0,Reader_2_7.csv
268,1,1,0,Reader_2_8.csv
268,0,0,0,Reader_2_9.csv
268,34,27,7,reader_3_1.csv
268,18,17,1,Reader_3_2.csv
268,11,6,5,Reader_3_3.csv
268,11,6,5,Reader_3_4.csv
268,5,5,0,Reader_3_5.csv
268,14,11,3,Reader_3_6.csv
268,2,1,1,Reader_3_7.csv
269,26,9,17,Reader_1_1.csv
269,0,0,0,Reader_1_10.csv
269,1,1,0,Reader_1_11.csv
269,3,2,1,Reader_1_12.csv
269,5,4,1,Reader_1_2.csv
269,2,0,2,Reader_1_3.csv
269,0,0,0,Reader_1_4.csv
269,3,3,0,Reader_1_5.csv
269,2,2,0,Reader_1_6.csv
269,3,2,1,Reader_1_7.csv
269,1,0,1,Reader_1_8.csv
269,2,1,1,Reader_1_9.csv
269,4,4,0,Reader_2_1.csv
269,1,1,0,Reader_2_10.csv
269,0,0,0,Reader_2_11.csv
269,0,0,0,Reader_2_12.csv
269,0,0,0,Reader_2_2.csv
269,6,5,1,Reader_2_3.csv
269,1,1,0,Reader_2_4.csv
269,0,0,0,Reader_2_5.csv
269,1,1,0,Reader_2_6.csv
269,0,0,0,Reader_2_7.csv
269,1,1,0,Reader_2_8.csv
269,0,0,0,Reader_2_9.csv
269,30,22,8,reader_3_1.csv
269,21,19,2,Reader_3_2.csv
269,13,7,6,Reader_3_3.csv
269,13,7,6,Reader_3_4.csv
269,7,7,0,Reader_3_5.csv
269,11,9,2,Reader_3_6.csv
269,3,2,1,Reader_3_7.csv
270,22,7,15,Reader_1_1.csv
270,0,0,0,Reader_1_10.csv
270,2,2,0,Reader_1_11.csv
270,3,2,1,Reader_1_12.csv
270,5,4,1,Reader_1_2.csv
270,2,0,2,Reader_1_3.csv
270,2,0,2,Reader_1_4.csv
270,2,2,0,Reader_1_5.csv
270,1,1,0,Reader_1_6.csv
270,3,2,1,Reader_1_7.csv
270,1,0,1,Reader_1_8.csv
270,2,1,1,Reader_1_9.csv
270,4,4,0,Reader_2_1.csv
270,1,1,0,Reader_2_10.csv
270,0,0,0,Reader_2_11.csv
270,0,0,0,Reader_2_12.csv
270,0,0,0,Reader_2_2.csv
270,4,3,1,Reader_2_3.csv
270,1,1,0,Reader_2_4.csv
270,0,0,0,Reader_2_5.csv
270,1,1,0,Reader_2_6.csv
270,0,0,0,Reader_2_7.csv
270,1,1,0,Reader_2_8.csv
270,0,0,0,Reader_2_9.csv
270,34,26,8,reader_3_1.csv
270,22,20,2,Reader_3_2.csv
270,14,7,7,Reader_3_3.csv
270,14,7,7,Reader_3_4.csv
270,9,9,0,Reader_3_5.csv
270,10,8,2,Reader_3_6.csv
270,2,1,1,Reader_3_7.csv
271,24,7,17,Reader_1_1.csv
271,0,0,0,Reader_1_10.csv
271,1,1,0,Reader_1_11.csv
271,2,2,0,Reader_1_12.csv
271,7,6,1,Reader_1_2.csv
271,2,0,2,Reader_1_3.csv
271,2,0,2,Reader_1_4.csv
271,2,2,0,Reader_1_5.csv
271,1,1,0,Reader_1_6.csv
271,3,2,1,Reader_1_7.csv
271,1,0,1,Reader_1_8.csv
271,2,1,1,Reader_1_9.csv
271,2,2,0,Reader_2_1.csv
271,1,1,0,Reader_2_10.csv
271,0,0,0,Reader_2_11.csv
271,0,0,0,Reader_2_12.csv
271,0,0,0,Reader_2_2.csv
271,3,2,1,Reader_2_3.csv
271,1,1,0,Reader_2_4.csv
271,0,0,0,Reader_2_5.csv
271,0,0,0,Reader_2_6.csv
271,0,0,0,Reader_2_7.csv
271,1,1,0,Reader_2_8.csv
271,0,0,0,Reader_2_9.csv
271,39,30,9,reader_3_1.csv
271,23,21,2,Reader_3_2.csv
271,12,6,6,Reader_3_3.csv
271,12,6,6,Reader_3_4.csv
271,9,8,1,Reader_3_5.csv
271,8,6,2,Reader_3_6.csv
271,2,1,1,Reader_3_7.csv
272,24,9,15,Reader_1_1.csv
272,0,0,0,Reader_1_10.csv
272,1,1,0,Reader_1_11.csv
272,1,1,0,Reader_1_12.csv
272,5,5,0,Reader_1_2.csv
272,2,0,2,Reader_1_3.csv
272,2,0,2,Reader_1_4.csv
272,2,2,0,Reader_1_5.csv
272,1,1,0,Reader_1_6.csv
272,3,1,2,Reader_1_7.csv
272,1,0,1,Reader_1_8.csv
272,2,1,1,Reader_1_9.csv
272,2,2,0,Reader_2_1.csv
272,0,0,0,Reader_2_10.csv
272,0,0,0,Reader_2_11.csv
272,0,0,0,Reader_2_12.csv
272,0,0,0,Reader_2_2.csv
272,3,2,1,Reader_2_3.csv
272,0,0,0,Reader_2_4.csv
272,0,0,0,Reader_2_5.csv
272,0,0,0,Reader_2_6.csv
272,0,0,0,Reader_2_7.csv
272,2,2,0,Reader_2_8.csv
272,0,0,0,Reader_2_9.csv
272,45,34,11,reader_3_1.csv
272,18,16,2,Reader_3_2.csv
272,10,4,6,Reader_3_3.csv
272,10,4,6,Reader_3_4.csv
272,7,6,1,Reader_3_5.csv
272,6,5,1,Reader_3_6.csv
272,2,1,1,Reader_3_7.csv
273,22,9,13,Reader_1_1.csv
273,0,0,0,Reader_1_10.csv
273,1,1,0,Reader_1_11.csv
273,1,1,0,Reader_1_12.csv
273,5,5,0,Reader_1_2.csv
273,2,0,2,Reader_1_3.csv
273,3,1,2,Reader_1_4.csv
273,1,1,0,Reader_1_5.csv
273,1,1,0,Reader_1_6.csv
273,3,1,2,Reader_1_7.csv
273,1,0,1,Reader_1_8.csv
273,1,1,0,Reader_1_9.csv
273,2,2,0,Reader_2_1.csv
273,0,0,0,Reader_2_10.csv
273,0,0,0,Reader_2_11.csv
273,0,0,0,Reader_2_12.csv
273,1,1,0,Reader_2_2.csv
273,5,3,2,Reader_2_3.csv
273,0,0,0,Reader_2_4.csv
273,0,0,0,Reader_2_5.csv
273,0,0,0,Reader_2_6.csv
273,0,0,0,Reader_2_7.csv
273,2,2,0,Reader_2_8.csv
273,0,0,0,Reader_2_9.csv
273,47,36,11,reader_3_1.csv
273,13,11,2,Reader_3_2.csv
273,9,4,5,Reader_3_3.csv
273,9,4,5,Reader_3_4.csv
273,6,5,1,Reader_3_5.csv
273,6,5,1,Reader_3_6.csv
273,2,1,1,Reader_3_7.csv
274,20,8,12,Reader_1_1.csv
274,0,0,0,Reader_1_10.csv
274,2,2,0,Reader_1_11.csv
274,1,1,0,Reader_1_12.csv
274,5,5,0,Reader_1_2.csv
274,2,0,2,Reader_1_3.csv
274,3,1,2,Reader_1_4.csv
274,0,0,0,Reader_1_5.csv
274,0,0,0,Reader_1_6.csv
274,3,1,2,Reader_1_7.csv
274,0,0,0,Reader_1_8.csv
274,1,1,0,Reader_1_9.csv
274,2,2,0,Reader_2_1.csv
274,0,0,0,Reader_2_10.csv
274,0,0,0,Reader_2_11.csv
274,0,0,0,Reader_2_12.csv
274,1,1,0,Reader_2_2.csv
274,5,3,2,Reader_2_3.csv
274,0,0,0,Reader_2_4.csv
274,0,0,0,Reader_2_5.csv
274,0,0,0,Reader_2_6.csv
274,0,0,0,Reader_2_7.csv
274,2,2,0,Reader_2_8.csv
274,0,0,0,Reader_2_9.csv
274,44,34,10,reader_3_1.csv
274,12,9,3,Reader_3_2.csv
274,12,7,5,Reader_3_3.csv
274,12,7,5,Reader_3_4.csv
274,6,5,1,Reader_3_5.csv
274,3,2,1,Reader_3_6.csv
274,2,1,1,Reader_3_7.csv
275,20,10,10,Reader_1_1.csv
275,0,0,0,Reader_1_10.csv
275,2,2,0,Reader_1_11.csv
275,1,1,0,Reader_1_12.csv
275,4,4,0,Reader_1_2.csv
275,1,0,1,Reader_1_3.csv
275,3,1,2,Reader_1_4.csv
275,0,0,0,Reader_1_5.csv
275,0,0,0,Reader_1_6.csv
275,2,1,1,Reader_1_7.csv
275,0,0,0,Reader_1_8.csv
275,1,1,0,Reader_1_9.csv
275,2,2,0,Reader_2_1.csv
275,0,0,0,Reader_2_10.csv
275,0,0,0,Reader_2_11.csv
275,0,0,0,Reader_2_12.csv
275,1,1,0,Reader_2_2.csv
275,5,3,2,Reader_2_3.csv
275,0,0,0,Reader_2_4.csv
275,0,0,0,Reader_2_5.csv
275,0,0,0,Reader_2_6.csv
275,0,0,0,Reader_2_7.csv
275,1,1,0,Reader_2_8.csv
275,0,0,0,Reader_2_9.csv
275,40,31,9,reader_3_1.csv
275,17,12,5,Reader_3_2.csv
275,11,6,5,Reader_3_3.csv
275,11,6,5,Reader_3_4.csv
275,6,5,1,Reader_3_5.csv
275,3,2,1,Reader_3_6.csv
275,3,1,2,Reader_3_7.csv
276,20,10,10,Reader_1_1.csv
276,0,0,0,Reader_1_10.csv
276,2,2,0,Reader_1_11.csv
276,0,0,0,Reader_1_12.csv
276,4,4,0,Reader_1_2.csv
276,1,1,0,Reader_1_3.csv
276,4,2,2,Reader_1_4.csv
276,2,1,1,Reader_1_5.csv
276,0,0,0,Reader_1_6.csv
276,2,0,2,Reader_1_7.csv
276,1,1,0,Reader_1_8.csv
276,1,1,0,Reader_1_9.csv
276,1,1,0,Reader_2_1.csv
276,1,0,1,Reader_2_10.csv
276,0,0,0,Reader_2_11.csv
276,0,0,0,Reader_2_12.csv
276,1,1,0,Reader_2_2.csv
276,2,1,1,Reader_2_3.csv
276,0,0,0,Reader_2_4.csv
276,1,1,0,Reader_2_5.csv
276,0,0,0,Reader_2_6.csv
276,0,0,0,Reader_2_7.csv
276,1,1,0,Reader_2_8.csv
276,0,0,0,Reader_2_9.csv
276,35,30,5,reader_3_1.csv
276,21,16,5,Reader_3_2.csv
276,10,7,3,Reader_3_3.csv
276,10,7,3,Reader_3_4.csv
276,6,5,1,Reader_3_5.csv
276,3,3,0,Reader_3_6.csv
276,3,2,1,Reader_3_7.csv
277,20,10,10,Reader_1_1.csv
277,0,0,0,Reader_1_10.csv
277,2,2,0,Reader_1_11.csv
277,0,0,0,Reader_1_12.csv
277,3,2,1,Reader_1_2.csv
277,1,1,0,Reader_1_3.csv
277,5,3,2,Reader_1_4.csv
277,2,1,1,Reader_1_5.csv
277,0,0,0,Reader_1_6.csv
277,2,0,2,Reader_1_7.csv
277,1,1,0,Reader_1_8.csv
277,1,1,0,Reader_1_9.csv
277,2,1,1,Reader_2_1.csv
277,1,0,1,Reader_2_10.csv
277,0,0,0,Reader_2_11.csv
277,0,0,0,Reader_2_12.csv
277,1,1,0,Reader_2_2.csv
277,3,2,1,Reader_2_3.csv
277,0,0,0,Reader_2_4.csv
277,1,1,0,Reader_2_5.csv
277,0,0,0,Reader_2_6.csv
277,0,0,0,Reader_2_7.csv
277,1,1,0,Reader_2_8.csv
277,0,0,0,Reader_2_9.csv
277,33,29,4,reader_3_1.csv
277,18,14,4,Reader_3_2.csv
277,7,6,1,Reader_3_3.csv
277,7,6,1,Reader_3_4.csv
277,4,3,1,Reader_3_5.csv
277,3,2,1,Reader_3_6.csv
277,2,1,1,Reader_3_7.csv
278,23,12,11,Reader_1_1.csv
278,0,0,0,Reader_1_10.csv
278,2,1,1,Reader_1_11.csv
278,1,1,0,Reader_1_12.csv
278,5,2,3,Reader_1_2.csv
278,1,1,0,Reader_1_3.csv
278,3,3,0,Reader_1_4.csv
278,2,1,1,Reader_1_5.csv
278,1,1,0,Reader_1_6.csv
278,3,1,2,Reader_1_7.csv
278,1,1,0,Reader_1_8.csv
278,2,2,0,Reader_1_9.csv
278,2,1,1,Reader_2_1.csv
278,1,0,1,Reader_2_10.csv
278,0,0,0,Reader_2_11.csv
278,0,0,0,Reader_2_12.csv
278,1,1,0,Reader_2_2.csv
278,5,3,2,Reader_2_3.csv
278,0,0,0,Reader_2_4.csv
278,2,2,0,Reader_2_5.csv
278,0,0,0,Reader_2_6.csv
278,0,0,0,Reader_2_7.csv
278,1,1,0,Reader_2_8.csv
278,0,0,0,Reader_2_9.csv
278,30,26,4,reader_3_1.csv
278,19,14,5,Reader_3_2.csv
278,4,4,0,Reader_3_3.csv
278,4,4,0,Reader_3_4.csv
278,2,1,1,Reader_3_5.csv
278,3,2,1,Reader_3_6.csv
278,2,1,1,Reader_3_7.csv
279,24,16,8,Reader_1_1.csv
279,0,0,0,Reader_1_10.csv
279,2,1,1,Reader_1_11.csv
279,1,1,0,Reader_1_12.csv
279,3,0,3,Reader_1_2.csv
279,1,1,0,Reader_1_3.csv
279,6,5,1,Reader_1_4.csv
279,2,1,1,Reader_1_5.csv
279,1,1,0,Reader_1_6.csv
279,4,2,2,Reader_1_7.csv
279,1,1,0,Reader_1_8.csv
279,2,2,0,Reader_1_9.csv
279,2,1,1,Reader_2_1.csv
279,1,0,1,Reader_2_10.csv
279,0,0,0,Reader_2_11.csv
279,0,0,0,Reader_2_12.csv
279,1,1,0,Reader_2_2.csv
279,5,3,2,Reader_2_3.csv
279,0,0,0,Reader_2_4.csv
279,2,2,0,Reader_2_5.csv
279,0,0,0,Reader_2_6.csv
279,0,0,0,Reader_2_7.csv
279,1,1,0,Reader_2_8.csv
279,0,0,0,Reader_2_9.csv
279,27,23,4,reader_3_1.csv
279,20,14,6,Reader_3_2.csv
279,4,4,0,Reader_3_3.csv
279,4,4,0,Reader_3_4.csv
279,1,1,0,Reader_3_5.csv
279,4,3,1,Reader_3_6.csv
279,2,1,1,Reader_3_7.csv
280,20,14,6,Reader_1_1.csv
280,0,0,0,Reader_1_10.csv
280,3,2,1,Reader_1_11.csv
280,1,1,0,Reader_1_12.csv
280,4,0,4,Reader_1_2.csv
280,2,2,0,Reader_1_3.csv
280,7,6,1,Reader_1_4.csv
280,2,1,1,Reader_1_5.csv
280,1,1,0,Reader_1_6.csv
280,3,2,1,Reader_1_7.csv
280,2,2,0,Reader_1_8.csv
280,2,2,0,Reader_1_9.csv
280,3,1,2,Reader_2_1.csv
280,1,0,1,Reader_2_10.csv
280,0,0,0,Reader_2_11.csv
280,0,0,0,Reader_2_12.csv
280,1,1,0,Reader_2_2.csv
280,6,4,2,Reader_2_3.csv
280,0,0,0,Reader_2_4.csv
280,2,2,0,Reader_2_5.csv
280,0,0,0,Reader_2_6.csv
280,0,0,0,Reader_2_7.csv
280,0,0,0,Reader_2_8.csv
280,0,0,0,Reader_2_9.csv
280,21,20,1,reader_3_1.csv
280,20,14,6,Reader_3_2.csv
280,5,5,0,Reader_3_3.csv
280,5,5,0,Reader_3_4.csv
280,1,1,0,Reader_3_5.csv
280,5,3,2,Reader_3_6.csv
280,2,1,1,Reader_3_7.csv
281,25,17,8,Reader_1_1.csv
281,0,0,0,Reader_1_10.csv
281,3,2,1,Reader_1_11.csv
281,1,1,0,Reader_1_12.csv
281,4,0,4,Reader_1_2.csv
281,3,2,1,Reader_1_3.csv
281,9,7,2,Reader_1_4.csv
281,2,1,1,Reader_1_5.csv
281,1,1,0,Reader_1_6.csv
281,3,2,1,Reader_1_7.csv
281,2,2,0,Reader_1_8.csv
281,1,1,0,Reader_1_9.csv
281,3,1,2,Reader_2_1.csv
281,1,0,1,Reader_2_10.csv
281,0,0,0,Reader_2_11.csv
281,0,0,0,Reader_2_12.csv
281,1,1,0,Reader_2_2.csv
281,4,3,1,Reader_2_3.csv
281,0,0,0,Reader_2_4.csv
281,2,2,0,Reader_2_5.csv
281,0,0,0,Reader_2_6.csv
281,0,0,0,Reader_2_7.csv
281,0,0,0,Reader_2_8.csv
281,0,0,0,Reader_2_9.csv
281,18,17,1,reader_3_1.csv
281,20,14,6,Reader_3_2.csv
281,7,6,1,Reader_3_3.csv
281,7,6,1,Reader_3_4.csv
281,1,1,0,Reader_3_5.csv
281,5,3,2,Reader_3_6.csv
281,2,1,1,Reader_3_7.csv
282,23,16,7,Reader_1_1.csv
282,0,0,0,Reader_1_10.csv
282,2,1,1,Reader_1_11.csv
282,1,1,0,Reader_1_12.csv
